"TagSet","",50,"{}","{""/:""}","{""=""}","{{""symb"", ""/:"", ""expr1"", ""="", ""expr2""}}","Row[{""TagSet"", ""["", ""symb"", "","", ""expr1"", ""]""}]","Ternary","Infix","Right","TagSet[symb, expr1, expr2]"
"TagSetDelayed","",50,"{}","{""/:""}","{"":=""}","{{""symb"", ""/:"", ""expr1"", "":="", ""expr2""}}","Row[{""TagSetDelayed"", ""["", ""symb"", "","", ""expr1"", ""]""}]","Ternary","Infix","Right","TagSetDelayed[symb, expr1, expr2]"
"TagUnset","",50,"{}","{""/;""}","{""=.""}","{{""symb"", ""/;"", ""expr"", ""=.""}}","Row[{""TagUnset"", ""["", ""symb"", "","", ""expr"", ""]""}]","Binary","Infix","Right","Unset[Condition[symb, expr]]"
"Unset","",50,"{}","{""=.""}","{}","{{""expr"", ""=.""}}","Row[{""Unset"", ""["", ""expr"", ""]""}]","Unary","Postfix","Left","Unset[expr]"
"UpSet","",50,"{}","{""^=""}","{}","{{""expr1"", ""^="", ""expr2""}}","Row[{""UpSet"", ""["", ""expr1"", "","", ""expr2"", ""]""}]","Binary","Infix","Right","UpSet[expr1, expr2]"
"UpSetDelayed","",50,"{}","{""^:=""}","{}","{{""expr1"", ""^:="", ""expr2""}}","Row[{""UpSetDelayed"", ""["", ""expr1"", "","", ""expr2"", ""]""}]","Binary","Infix","Right","UpSetDelayed[expr1, expr2]"
"Put","",40,"{}","{"">>""}","{}","{{""expr"", "">>"", ""filename""}}","Row[{""Put"", ""["", ""expr"", "","", ""\"""", ""filename""}]","Binary","Infix","Left","Put[expr, ""filename""]"
"PutAppend","",40,"{}","{"">>>""}","{}","{{""expr"", "">>>"", ""filename""}}","Row[{""PutAppend"", ""["", ""expr"", "","", ""\"""", ""filename""}]","Binary","Infix","Left","PutAppend[expr, ""filename""]"
"CompoundExpression","",30,"{}","{"";""}","{}","{{""expr1"", "";"", ""expr2""}}","Row[{""CompoundExpression"", ""["", ""expr1"", "","", ""expr2"", ""]""}]","Binary","Infix","None","CompoundExpression[expr1, expr2]"
"CompoundExpressionNull","",30,"{}","{"";""}","{}","{{""expr1"", "";"", ""expr2"", "";""}}","Row[{""CompoundExpression"", ""["", ""expr1"", "","", ""expr2"", ""]""}]","Unary","Postfix","Left","CompoundExpression[expr1, expr2, Null]"
"FormBox","X",20,"{}","{""\\`""}","{}","{{""expr1"", ""\\`"", ""expr2""}}","Row[{""FormBox"", ""["", ""expr2"", "","", ""expr1"", ""]""}]","Binary","Infix","Missing[""Unknown""]",""
"ImplicitSequence","X",10,"{}","{"""", "",""}","{}","{{""expr1"", """", ""expr2""}, {""expr1"", "","", ""expr2""}}","","Binary","Infix","None","expr1, expr2"
